YEAR,MONTH,DAY,HR,WS,T2M,MSLP,RH2,dates,observations,station
2009,5,11,15,5.3,11.1,1017.3,69.9,2009051115,2.9,SPZ
2009,5,12,0,1.7,6.1,1020.2,66.5,2009051200,3.1,LGR
2009,5,12,6,2.6,8.7,1017.8,74.9,2009051206,1.3,SPZ
2009,5,12,15,8.8,12.5,1019.1,56.7,2009051215,1.6,LGR
2009,5,12,21,3.9,8.9,1018.2,62.2,2009051221,1.6,SPZ
2009,5,13,6,2.2,5.7,1019.4,85.4,2009051306,1.6,LGR
2009,5,13,12,5.6,11.3,1016.3,78.5,2009051312,2.9,SPZ
2009,5,13,21,1.1,7.3,1016.4,89.3,2009051321,2.6,LGR
2009,5,14,3,3.6,6.9,1013.2,90.8,2009051403,1.1,SPZ
2009,5,14,12,5.7,9.5,1012.3,70.3,2009051412,4.1,LGR
2009,5,14,18,5.7,10.2,1007.5,70.7,2009051418,3.1,SPZ
2009,5,15,9,7.1,8,1008.9,82.4,2009051509,3.4,LGR
2009,5,15,18,4.9,6.1,1011.8,86.9,2009051518,1,SPZ
2009,5,16,0,2.8,6,1016.7,78.5,2009051600,2.1,LGR
2009,5,16,9,3.5,7.3,1015,76,2009051609,5.1,SPZ
2009,5,16,15,3.1,9.4,1014.2,78.4,2009051615,2.9,LGR
2009,5,17,0,2.5,6.2,1020.4,89.8,2009051700,2.6,SPZ
2009,5,17,6,5.1,7.2,1019.4,69.6,2009051706,2.1,LGR
2009,5,17,15,6.9,11.5,1019.6,82,2009051715,4.1,SPZ
2009,5,17,21,3.6,8.8,1018.4,64.5,2009051721,1,LGR
2009,5,18,6,2.7,6.9,1020.7,88.1,2009051806,1.6,SPZ
2009,5,18,12,3.6,14.2,1017.3,55,2009051812,3.4,LGR
2009,5,18,21,4,6.8,1021.2,90.3,2009051821,3.6,SPZ
2009,5,19,3,3,6.3,1020.5,92.7,2009051903,3.1,LGR
2009,5,19,12,7,12.3,1021.5,60.9,2009051912,4.6,SPZ
2009,5,19,18,7,12.7,1019.2,69.6,2009051918,1.9,LGR
2009,5,20,3,3.7,6.8,1023.4,80.6,2009052003,2.6,SPZ
2009,5,20,9,3.1,13.3,1023,40.2,2009052009,1.7,LGR
2009,5,20,18,5.1,10.6,1022.8,95.1,2009052018,5.1,SPZ
2009,5,21,0,3.7,11,1019.5,62.2,2009052100,1.8,LGR
2009,5,21,9,3.2,12.4,1022.2,66.8,2009052109,2.1,SPZ
2009,5,21,15,7.8,17.4,1016.6,51.8,2009052115,2.9,LGR
2009,5,22,0,3.5,8.7,1020.2,60.8,2009052200,2.1,SPZ
2009,5,22,6,4.3,11.4,1016.3,67.5,2009052206,2.6,LGR
2009,5,22,15,6.4,15.2,1016.3,65.2,2009052215,4.6,SPZ
2009,5,22,21,3.2,10.3,1019.5,62.6,2009052221,1.6,LGR
2009,5,23,6,1.5,11,1020.6,53.4,2009052306,1.6,SPZ
2009,5,23,12,5.8,20.2,1018,37.7,2009052312,1.5,LGR
2009,5,24,3,2.7,13.7,1022.2,49.8,2009052403,1.7,SPZ
2009,5,24,12,7,18.6,1023.4,41.4,2009052412,6.7,LGR
2009,5,24,18,6.6,18.4,1022.4,42.6,2009052418,1.6,SPZ
2009,5,25,3,1.8,11,1025,53.1,2009052503,1.6,LGR
2009,5,25,9,3,18.9,1021,41,2009052509,2.4,SPZ
2009,5,25,18,6.4,12.9,1022.6,75.6,2009052518,5.7,LGR
2009,5,26,0,7,8.8,1018.6,73,2009052600,2.2,SPZ
2009,5,26,9,3,15.7,1018.2,48.2,2009052609,2.6,LGR
2009,5,26,15,9.1,19,1012.6,40.7,2009052615,4.1,SPZ
2009,5,27,6,9.7,5.6,1021.3,86.1,2009052706,2.6,LGR
2009,5,27,15,7.2,9.8,1020.6,62.4,2009052715,3.6,SPZ
2009,5,27,21,6.8,4.1,1026,78.2,2009052721,2.2,LGR
2009,5,28,6,4.7,4.6,1023.8,43.8,2009052806,3.6,SPZ
2009,5,28,12,7.5,11.5,1024.7,49.7,2009052812,4.5,LGR
2009,5,28,21,10.4,5.3,1025.1,70.5,2009052821,4.1,SPZ
2009,5,29,3,10.2,5,1025.3,88.5,2009052903,2.4,LGR
2009,5,29,12,11.9,8.4,1021.3,23.1,2009052912,10.3,SPZ
2009,5,29,18,10,4.7,1025.1,51.4,2009052918,3.9,LGR
2009,5,30,3,6,-1.2,1022.8,77.7,2009053003,4.6,SPZ
2009,5,30,9,4.4,7.8,1020.2,44.4,2009053009,2.9,LGR
2009,5,30,18,5.5,6.5,1018.2,68.5,2009053018,6.2,SPZ
2009,5,31,9,2.4,1.3,1020.7,97.1,2009053109,3.6,LGR
2009,5,31,15,3.6,7.2,1018.1,69.3,2009053115,4.5,SPZ
2009,6,1,0,3.1,3.2,1015.8,75.9,2009060100,1,LGR
2009,6,1,6,4,5.4,1016.9,62.4,2009060106,2.1,SPZ
2009,6,1,15,1.5,9.2,1013.5,72.2,2009060115,6.2,LGR
2009,6,1,21,8.2,6.1,1015.6,82.2,2009060121,4.5,SPZ
2009,6,2,6,9.9,5.7,1012.5,47.7,2009060206,5.7,LGR
2009,6,2,12,12.1,11.8,1014.1,54.8,2009060212,4.6,SPZ
2009,6,2,21,13,6.3,1012.1,74,2009060221,4.1,LGR
2009,6,3,3,7.2,5.9,1015.5,83.4,2009060303,2.4,SPZ
2009,6,3,12,7.3,12.8,1011,42,2009060312,3.6,LGR
2009,6,3,18,10,9.8,1012.6,59.2,2009060318,2.6,SPZ
2009,6,4,3,3.5,3.9,1011.9,68.2,2009060403,2.6,LGR
2009,6,4,9,7.1,8.5,1011.1,62.1,2009060409,2.6,SPZ
2009,6,4,18,4.7,9.8,1010.8,46.6,2009060418,4.6,LGR
2009,6,5,0,3.5,6.8,1006.8,67.8,2009060500,2.7,SPZ
2009,6,5,9,4.7,10.2,1008.7,67.5,2009060509,4.6,LGR
2009,6,5,15,2.7,13.5,1004.5,53.9,2009060515,3.8,SPZ
2009,6,6,0,2.7,4.1,1005.1,84,2009060600,4.6,LGR
2009,6,6,6,9,8.2,1000.8,75.8,2009060606,4.1,SPZ
2009,6,6,15,14.5,8.7,1001.2,98.4,2009060615,8.2,LGR
2009,6,6,21,4.9,4.8,1002.3,87.3,2009060621,1.1,SPZ
2009,6,7,6,4,4.3,1007.3,98,2009060706,4.1,LGR
2009,6,7,12,5,7.7,1006.3,80.4,2009060712,0.8,SPZ
2009,6,7,21,3.8,4.7,1010.8,97.3,2009060721,6.7,LGR
2009,6,8,3,3.1,5.8,1010.6,92.9,2009060803,0.2,SPZ
2009,6,8,12,7.2,9.9,1013.7,71.5,2009060812,4.6,LGR
2009,6,8,18,8.6,11.2,1010.1,65.8,2009060818,3.1,SPZ
2009,6,9,3,4.6,5.4,1015.7,97.9,2009060903,4.6,LGR
2009,6,9,9,8.2,10.4,1012.4,64.9,2009060909,3.8,SPZ
2009,6,9,18,7.3,8,1017.3,97.3,2009060918,5.1,LGR
2009,6,10,0,3.3,7.5,1017,70.9,2009061000,2.1,SPZ
2009,6,10,9,3.2,6.9,1018.7,92.3,2009061009,5.1,LGR
2009,6,10,15,2.4,12.8,1015.7,63,2009061015,3.3,SPZ
2009,6,11,6,4.6,9.6,1016.1,70.3,2009061106,2.6,LGR
2009,6,11,15,8.2,11.8,1016.1,67.8,2009061115,3.1,SPZ
2009,6,11,21,5.5,4.9,1020,67.3,2009061121,1.7,LGR
2009,6,12,6,5.9,5.4,1020.5,54.5,2009061206,2.1,SPZ
2009,6,12,12,7.5,12.5,1018.9,43.1,2009061212,2.8,LGR
2009,6,12,21,5.3,5.7,1021.4,72.9,2009061221,2.1,SPZ
2009,6,13,3,3.3,5.6,1021.8,75.8,2009061303,2.4,LGR
2009,6,13,12,5.5,12.4,1021.6,63,2009061312,3.6,SPZ
2009,6,13,18,5.7,14.1,1021.6,54.6,2009061318,2.4,LGR
2009,6,14,3,1.2,7.8,1024.5,50.9,2009061403,2.6,SPZ
2009,6,14,9,3.3,17.1,1022.3,26.6,2009061409,2.1,LGR
2009,6,14,18,6.8,12.8,1024.3,96.4,2009061418,6.2,SPZ
2009,6,15,0,5.3,12.2,1018.6,62.3,2009061500,2.9,LGR
2009,6,15,9,4.9,12.6,1022.8,87.5,2009061509,3.6,SPZ
2009,6,15,15,6.9,20.2,1016.1,58,2009061515,4.3,LGR
2009,6,16,0,6,7.9,1022.9,72.1,2009061600,7.2,SPZ
2009,6,16,6,4.2,11.1,1019.7,83.6,2009061606,2.4,LGR
2009,6,16,15,5.4,13.5,1019.7,88.2,2009061615,7.7,SPZ
2009,6,16,21,6.7,8.6,1024.8,71.4,2009061621,2.9,LGR
2009,6,17,6,2.3,8.8,1024.9,78,2009061706,3.1,SPZ
2009,6,17,12,5.5,15.9,1020.9,60.1,2009061712,2.5,LGR
2009,6,18,3,2.5,10.5,1024.2,61.7,2009061803,2.1,SPZ
2009,6,18,12,6,16.4,1023.7,53.1,2009061812,6.2,LGR
2009,6,18,18,0.8,16,1020.5,73.1,2009061818,2.1,SPZ
2009,6,19,3,4.7,8.9,1021.6,84.3,2009061903,1,LGR
2009,6,19,9,5,13,1019.3,80.1,2009061909,1.6,SPZ
2009,6,19,18,3.7,11.4,1014.8,91.7,2009061918,5.7,LGR
2009,6,20,0,8.9,4.4,1018.8,85.3,2009062000,3.8,SPZ
2009,6,20,9,7.9,10,1014.9,53.5,2009062009,4.6,LGR
2009,6,20,15,9.8,11.2,1016,51.6,2009062015,5,SPZ
2009,6,21,0,7.1,3.5,1015.8,65.2,2009062100,4.1,LGR
2009,6,21,6,9.6,4,1018.7,72.8,2009062106,3.1,SPZ
2009,6,21,15,1.6,7.5,1015,67.1,2009062115,3.1,LGR
2009,6,21,21,8.7,3.2,1019.2,84.5,2009062121,2.6,SPZ
2009,6,22,6,6.9,4.1,1014.3,53.8,2009062206,4.6,LGR
2009,6,22,12,11.6,6.9,1016.7,68.1,2009062212,4.6,SPZ
2009,6,22,21,10.4,4.2,1013.3,70.5,2009062221,9.8,LGR
2009,6,23,3,12.1,2.2,1018.1,91.7,2009062303,4.3,SPZ
2009,6,23,12,13,10.2,1010.2,61.1,2009062312,4.6,LGR
2009,6,23,18,11.7,6.5,1016.8,81.9,2009062318,3.1,SPZ
2009,6,24,3,5.2,5.4,1011.8,83.8,2009062403,3.6,LGR
2009,6,24,9,12.4,9.1,1013.1,80.7,2009062409,3.6,SPZ
2009,6,24,18,6.6,12.5,1010.6,60.8,2009062418,3.6,LGR
2009,6,25,0,5,9.1,1010.9,74.4,2009062500,2.3,SPZ
2009,6,25,9,4,11.6,1011.3,66.9,2009062509,4.1,LGR
2009,6,25,15,8.7,15.9,1007.2,67.2,2009062515,4.1,SPZ
2009,6,26,0,3.5,8.1,1009.4,85.2,2009062600,1.6,LGR
2009,6,26,6,5,9.4,1011.3,68.2,2009062606,1.7,SPZ
2009,6,26,15,4.4,11.9,1009.3,88.1,2009062615,4.1,LGR
2009,6,26,21,4.9,10.5,1010,84,2009062621,1.6,SPZ
2009,6,27,6,5.9,9.5,1012.3,63.3,2009062706,1,LGR
2009,6,27,12,8.3,14.6,1011.9,62.4,2009062712,3.3,SPZ
2009,6,27,21,2.5,9.7,1013,92.6,2009062721,2.1,LGR
2009,6,28,3,3,7.9,1015.9,79.8,2009062803,3.1,SPZ
2009,6,28,12,2.6,12.4,1014.8,78.1,2009062812,3.1,LGR
2009,6,28,18,8.1,14.3,1013.7,79.7,2009062818,3.4,SPZ
2009,6,29,3,3.9,7.6,1017.5,81.8,2009062903,2.1,LGR
2009,6,29,9,8.7,14.6,1017.4,66.8,2009062909,2.8,SPZ
2009,6,29,18,1.1,12.5,1016.5,91.6,2009062918,3.1,LGR
2009,6,30,0,6.1,11.2,1021,68.1,2009063000,1.9,SPZ
2009,6,30,9,2.8,13.5,1020.7,63.1,2009063009,3.1,LGR
2009,6,30,15,8.6,18.6,1018.5,51.4,2009063015,3.1,SPZ
2009,7,1,0,2,10.3,1021.2,85.5,2009070100,1.6,LGR
2009,7,1,6,4.9,12,1022.1,68.1,2009070106,1.9,SPZ
2009,7,1,15,6.1,13.4,1020.4,85.4,2009070115,2.6,LGR
2009,7,1,21,6,12.5,1020.9,77.1,2009070121,2.1,SPZ
2009,7,2,6,1.6,11.5,1021.4,74.9,2009070206,0.5,LGR
2009,7,2,12,3,18.2,1017.7,53,2009070212,3.8,SPZ
2009,7,2,21,3.3,11.6,1017.5,87.1,2009070221,2.1,LGR
2009,7,3,3,3.4,11,1017.9,68.6,2009070303,1.9,SPZ
2009,7,3,12,5.2,15.5,1016.3,72.9,2009070312,6.2,LGR
2009,7,3,18,9.4,16,1014.4,69.2,2009070318,3.4,SPZ
2009,7,4,3,2.6,9.4,1016.8,65.5,2009070403,2.6,LGR
2009,7,4,9,5.4,15.8,1014.8,59.7,2009070409,3.1,SPZ
2009,7,4,18,3.1,14.1,1012.4,81.8,2009070418,6.2,LGR
2009,7,5,0,3,11.6,1012.4,75.6,2009070500,2.2,SPZ
2009,7,5,9,3.1,14.7,1012.9,57.4,2009070509,4.6,LGR
2009,7,5,15,6.9,18.3,1009.3,57.3,2009070515,3.1,SPZ
2009,7,6,0,2.2,10.3,1012,89.3,2009070600,3.1,LGR
2009,7,6,6,5.5,10.5,1012.2,83.1,2009070606,0.2,SPZ
2009,7,6,15,4.4,13.3,1011.6,85.4,2009070615,2.1,LGR
2009,7,6,21,5.1,12.2,1011.1,77.7,2009070621,2.2,SPZ
2009,7,7,6,5.6,8.4,1011.8,89.9,2009070706,4.6,LGR
2009,7,7,12,5.2,13.2,1009.2,69.3,2009070712,3.6,SPZ
2009,7,7,21,2.2,7.9,1010.4,91.3,2009070721,4.6,LGR
2009,7,8,12,5.2,12.4,1011.3,41.2,2009070812,5.7,SPZ
2009,7,8,18,7.1,10.2,1014.1,64.9,2009070818,2.1,LGR
2009,7,9,3,3.2,5,1016,86.2,2009070903,2.1,SPZ
2009,7,9,9,5.2,10.4,1015.7,55.9,2009070909,2.9,LGR
2009,7,9,18,3.6,8.9,1015.4,89.3,2009070918,4.1,SPZ
2009,7,10,0,5,4.8,1018.4,86.9,2009071000,1.8,LGR
2009,7,10,9,1.7,8.3,1014.9,76.7,2009071009,4.6,SPZ
2009,7,10,15,8.4,11.9,1014.5,53.9,2009071015,3.8,LGR
2009,7,11,0,1.8,4.6,1019.4,91.2,2009071100,4.1,SPZ
2009,7,11,6,3.3,6.3,1018.8,65.2,2009071106,1.7,LGR
2009,7,11,15,7.3,8.2,1017.9,84.8,2009071115,4.6,SPZ
2009,7,11,21,3.3,7.3,1019,77.2,2009071121,1.9,LGR
2009,7,12,6,2.1,6.4,1019.4,93.8,2009071206,2.1,SPZ
2009,7,12,12,5.8,15.9,1015.8,56.8,2009071212,2.6,LGR
2009,7,12,21,3.4,9.5,1019.3,89.9,2009071221,2.1,SPZ
2009,7,13,12,5.5,15.5,1019.5,76.3,2009071312,5.1,LGR
2009,7,13,18,3.6,16.9,1016.5,79.2,2009071318,3.3,SPZ
2009,7,14,9,4.3,15.6,1018,78.5,2009071409,3.8,LGR
2009,7,14,18,4.3,14.5,1021.4,93.1,2009071418,4.1,SPZ
2009,7,15,0,3.1,13.2,1023.8,70,2009071500,1.9,LGR
2009,7,15,9,3.4,16.6,1023.4,62.7,2009071509,3.6,SPZ
2009,7,15,15,4.3,14.6,1021.3,83.8,2009071515,2.1,LGR
2009,7,16,0,3.7,12.1,1024.6,82.7,2009071600,1,SPZ
2009,7,16,6,4.5,14,1025.2,79.5,2009071606,1.2,LGR
2009,7,16,15,5.7,17.7,1025.2,76,2009071615,2.6,SPZ
2009,7,16,21,4,14.3,1022.8,82.4,2009071621,1.9,LGR
2009,7,17,6,3.9,13,1021.5,81.8,2009071706,3.1,SPZ
2009,7,17,12,6.3,15.4,1016.1,75.3,2009071712,2.1,LGR
2009,7,17,21,7,11.2,1013.5,92.2,2009071721,2.6,SPZ
2009,7,18,3,8.9,5.9,1009.7,85.1,2009071803,5.1,LGR
2009,7,18,12,11.6,9.4,1007.3,54.4,2009071812,7.7,SPZ
2009,7,18,18,11.2,5.9,1014.8,78.9,2009071818,3.6,LGR
2009,7,19,3,2.2,3.2,1018.4,65.7,2009071903,1.6,SPZ
2009,7,19,9,6.7,9.7,1019,58.2,2009071909,2.8,LGR
2009,7,19,18,4.3,8.2,1021.1,97.4,2009071918,5.7,SPZ
2009,7,20,9,4.5,10.3,1023.3,72.7,2009072009,4.6,LGR
2009,7,20,15,3.5,15.9,1019.6,52.5,2009072015,3.3,SPZ
2009,7,21,0,2.4,9.7,1024.2,92.1,2009072100,1.6,LGR
2009,7,21,15,5.3,13.8,1023,91.5,2009072115,6.2,SPZ
2009,7,21,21,3.8,11.4,1022.1,79.2,2009072121,1.1,LGR
2009,7,22,6,1.7,10.9,1022.7,89.4,2009072206,1,SPZ
2009,7,22,12,7.1,20,1017.1,52.4,2009072212,4.1,LGR
2009,7,22,21,3.8,11.9,1021.6,67.8,2009072221,6.2,SPZ
2009,7,23,3,4.3,12.8,1016.5,62,2009072303,3.6,LGR
2009,7,23,12,9.7,19.9,1018,41.4,2009072312,7.2,SPZ
2009,7,23,18,10.3,17.3,1012.4,58.3,2009072318,4.3,LGR
2009,7,24,9,3.7,16.8,1016.1,67.2,2009072409,2.6,SPZ
2009,7,24,18,9.8,13.8,1017.8,97.2,2009072418,7.2,LGR
2009,7,25,0,5.9,7.1,1024.2,71.9,2009072500,2.6,SPZ
2009,7,25,9,6.4,11.8,1021.3,45,2009072509,4.1,LGR
2009,7,25,15,7.5,12.8,1023.5,57.2,2009072515,3.9,SPZ
2009,7,26,0,1.9,7.5,1025.1,74.9,2009072600,2.1,LGR
2009,7,26,6,1.7,8.6,1024.8,47.3,2009072606,1.9,SPZ
2009,7,26,15,5.4,12,1024.5,71.9,2009072615,5.1,LGR
2009,7,27,6,0.7,10,1022.6,67.7,2009072706,2.1,SPZ
2009,7,27,12,6,18.9,1018,51.9,2009072712,4.6,LGR
2009,7,27,21,2.5,11,1021.3,71.7,2009072721,0.2,SPZ
2009,7,28,3,6.1,10.6,1019.3,90.3,2009072803,2.6,LGR
2009,7,28,12,4.9,15.6,1021.4,56.2,2009072812,5.7,SPZ
2009,7,28,18,5.2,14.4,1020.9,69.9,2009072818,2.8,LGR
2009,7,29,9,4.1,16.4,1022.1,65.7,2009072909,1.5,SPZ
2009,7,29,18,4.3,14.4,1023.6,88,2009072918,5.7,LGR
2009,7,30,0,5,11.9,1023.3,80.5,2009073000,1,SPZ
2009,7,30,9,3.7,17.6,1022,50.1,2009073009,2.6,LGR
2009,7,30,15,2.4,16.1,1019.9,81,2009073015,2.6,SPZ
2009,7,31,0,3.6,10.2,1023.4,80.7,2009073100,2.6,LGR
2009,7,31,6,2.4,12,1022.5,88,2009073106,1.9,SPZ
2009,7,31,15,5.7,15.2,1022.6,71.1,2009073115,5.1,LGR
2009,7,31,21,2.5,12.9,1020.4,84.5,2009073121,1.5,SPZ
2009,8,1,6,2.2,11.4,1021.5,86.8,2009080106,2.6,LGR
2009,8,1,12,4.9,18,1017.4,69.4,2009080112,4.3,SPZ
2009,8,1,21,2.9,11.6,1019.9,86.5,2009080121,6.2,LGR
2009,8,2,3,4.6,11.4,1016.3,85.7,2009080203,1,SPZ
2009,8,2,12,7.4,16,1016.6,65.8,2009080212,3.6,LGR
2009,8,2,18,9,14.2,1014.2,64.2,2009080218,3.1,SPZ
2009,8,3,3,4,8.4,1017.5,89,2009080303,2.6,LGR
2009,8,3,9,5.2,14,1014.1,67.6,2009080309,2.2,SPZ
2009,8,3,18,2.8,10.9,1013.8,88.8,2009080318,2.1,LGR
2009,8,4,0,8.9,9.1,1019.3,83.6,2009080400,2.7,SPZ
2009,8,4,9,5.8,12.5,1015.3,62.5,2009080409,7.2,LGR
2009,8,4,15,9.8,14.2,1018.3,65,2009080415,4.6,SPZ
2009,8,5,0,4.1,9.8,1021.4,77.4,2009080500,3.1,LGR
2009,8,5,6,3.3,10.2,1021,72.1,2009080506,2.8,SPZ
2009,8,5,15,2.4,13.4,1021,86,2009080515,6.7,LGR
2009,8,6,6,0.8,10,1021.6,79.9,2009080606,2.6,SPZ
2009,8,6,12,5.2,19.4,1018.4,45.8,2009080612,3.1,LGR
2009,8,6,21,1,11.5,1021.6,96.9,2009080621,4.6,SPZ
2009,8,7,3,1.3,11.9,1019.3,80.8,2009080703,1.6,LGR
2009,8,7,12,4.4,15.1,1020,69.7,2009080712,5.7,SPZ
2009,8,7,18,6.4,17,1017.7,68.2,2009080718,1.6,LGR
2009,8,8,3,1.1,9.6,1020.8,95.9,2009080803,2.1,SPZ
2009,8,8,9,3.6,14,1019.1,78.8,2009080809,1.1,LGR
2009,8,8,18,5.8,11.8,1019.3,92.4,2009080818,1.6,SPZ
2009,8,9,0,3.3,10.5,1019,89.2,2009080900,0.7,LGR
2009,8,9,9,5,12.5,1019.5,77.5,2009080909,4.6,SPZ
2009,8,9,15,2.6,16.4,1016.3,77.4,2009080915,2.3,LGR
2009,8,10,0,3.1,9.8,1019.3,84.9,2009081000,3.6,SPZ
2009,8,10,6,3.7,10.6,1018.9,91.6,2009081006,1.3,LGR
2009,8,10,15,6.9,12.5,1018.5,92.9,2009081015,3.1,SPZ
2009,8,10,21,4,11.9,1018,82,2009081021,0.8,LGR
2009,8,11,6,8.4,9.3,1019.8,71.8,2009081106,3.6,SPZ
2009,8,11,12,6.5,15.7,1020.7,59.5,2009081112,2.9,LGR
2009,8,11,21,3.4,10,1022.1,75.4,2009081121,1,SPZ
2009,8,12,3,2.4,9.5,1022.9,63.2,2009081203,1.7,LGR
2009,8,12,12,5.3,14.8,1022.5,73,2009081212,3.1,SPZ
2009,8,12,18,6,15.2,1020.3,66.2,2009081218,1.9,LGR
2009,8,13,3,0.6,9.3,1021,81,2009081303,2.6,SPZ
2009,8,13,9,4.6,15.1,1019.2,57.3,2009081309,2.2,LGR
2009,8,13,18,5,12.8,1018.4,92.7,2009081318,6.2,SPZ
2009,8,14,0,1.3,11.5,1020.6,67.3,2009081400,1.6,LGR
2009,8,14,9,4.1,12.9,1020.3,64.6,2009081409,2.6,SPZ
2009,8,14,15,6.5,18,1017.7,53.9,2009081415,2.2,LGR
2009,8,15,0,0.7,11.1,1024.2,94.5,2009081500,4.6,SPZ
2009,8,15,15,5.6,14.8,1023.7,91.4,2009081515,6.2,LGR
2009,8,15,21,1.3,13.7,1022.9,66,2009081521,3.1,SPZ
2009,8,16,6,1.4,12.3,1023.9,78.2,2009081606,1.6,LGR
2009,8,16,12,5.5,19.5,1020.9,45.9,2009081612,2.2,SPZ
2009,8,16,21,4.5,11.9,1023,81.4,2009081621,5.1,LGR
2009,8,17,12,4.1,17.6,1021.3,46.2,2009081712,1.6,SPZ
2009,8,17,18,5.4,17.9,1018.9,52.4,2009081718,2.1,LGR
2009,8,18,3,3,11.3,1022,58.9,2009081803,6.7,SPZ
2009,8,18,9,4.5,16.9,1022.7,58.5,2009081809,2.6,LGR
2009,8,18,18,3.1,15.3,1024.6,73.8,2009081818,4.1,SPZ
2009,8,19,0,0.9,15.4,1026.3,63.8,2009081900,1.6,LGR
2009,8,19,9,2.5,16.1,1027,69.4,2009081909,2.1,SPZ
2009,8,19,15,3.1,20.7,1024.2,57.5,2009081915,2.6,LGR
2009,8,20,0,0.9,12.8,1028,75.8,2009082000,1,SPZ
2009,8,20,6,1.3,15.3,1026.9,65.3,2009082006,2.1,LGR
2009,8,20,15,4.3,16.8,1027.1,86.5,2009082015,5.1,SPZ
2009,8,20,21,1.5,15.7,1025.6,67.6,2009082021,2.3,LGR
2009,8,21,6,2.5,13.8,1025,58.2,2009082106,2.1,SPZ
2009,8,21,12,5.2,20.7,1021.8,49,2009082112,1.9,LGR
2009,8,21,21,2.4,13.1,1023.5,87.6,2009082121,6.7,SPZ
2009,8,22,3,1.8,12.7,1020.9,88,2009082203,1.6,LGR
2009,8,22,12,4.6,16.2,1020.5,65.7,2009082212,1.6,SPZ
2009,8,22,18,6.1,12.9,1022.2,81.1,2009082218,2.9,LGR
2009,8,23,3,3.1,9.1,1022,71.2,2009082303,2.1,SPZ
2009,8,23,9,2.7,14,1021.5,57.5,2009082309,3.9,LGR
2009,8,23,18,3.7,11,1022.1,89.9,2009082318,5.7,SPZ
2009,8,24,0,3.1,11.6,1017.9,78.3,2009082400,2.6,LGR
2009,8,24,9,3,13,1018.5,74.7,2009082409,2.6,SPZ
2009,8,24,15,5.8,18.4,1014.9,55.5,2009082415,3.8,LGR
2009,8,25,0,1.7,9.5,1019.7,83.3,2009082500,1,SPZ
2009,8,25,6,2.6,11.5,1016.6,91.7,2009082506,1.4,LGR
2009,8,25,15,6.4,14.9,1018.4,73.7,2009082515,6.7,SPZ
2009,8,25,21,1.9,12.5,1018,82.8,2009082521,2.2,LGR
2009,8,26,6,1.7,10.6,1021.2,78.8,2009082606,2.6,SPZ
2009,8,26,12,6.3,17.2,1019,65,2009082612,3.8,LGR
2009,8,26,21,2.8,10.2,1023.6,90.2,2009082621,3.6,SPZ
2009,8,27,3,1.2,11.9,1022.1,81.6,2009082703,1,LGR
2009,8,27,12,4.5,14.2,1023.8,87.7,2009082712,4.6,SPZ
2009,8,27,18,3,15,1020.6,79.3,2009082718,2.9,LGR
2009,8,28,3,1.3,10.9,1022.5,80.8,2009082803,1.6,SPZ
2009,8,28,9,3.8,16.3,1018.9,56.5,2009082809,1.5,LGR
2009,8,28,18,4.2,13.4,1018,97.9,2009082818,4.1,SPZ
2009,8,29,0,6.6,7.1,1021.8,70.2,2009082900,1.7,LGR
2009,8,29,9,2.6,12,1016.4,86.4,2009082909,5.1,SPZ
2009,8,29,15,9.8,11.6,1019.5,60.2,2009082915,3.6,LGR
2009,8,30,0,1.6,7,1023.5,62.3,2009083000,2.1,SPZ
2009,8,30,6,2.4,7.4,1021.3,46.3,2009083006,2.2,LGR
2009,8,30,15,4.1,11.5,1022.3,63.2,2009083015,5.1,SPZ
2009,8,30,21,1.1,9.4,1022.5,71.7,2009083021,1.2,LGR
2009,8,31,6,0.7,8.6,1023.4,65.9,2009083106,2.1,SPZ
2009,8,31,12,6.3,16.6,1020.9,54.8,2009083112,4.1,LGR
2009,8,31,21,1.9,10,1024.2,64.8,2009083121,2.1,SPZ
2009,9,1,12,5.1,15.8,1021.7,64.4,2009090112,4.1,LGR
2009,9,1,18,4.8,14.4,1018.9,76.4,2009090118,3.6,SPZ
2009,9,2,3,2.3,9.9,1021.1,76.5,2009090203,2.1,LGR
2009,9,2,9,1.8,15,1019.1,75.3,2009090209,2.1,SPZ
2009,9,2,18,5.8,12.1,1018.8,96,2009090218,7.7,LGR
2009,9,3,0,2.2,10.9,1012.6,80.9,2009090300,2.4,SPZ
2009,9,3,9,5.3,10.9,1014.4,98.1,2009090309,5.1,LGR
2009,9,3,15,3.4,13.6,1010.3,84.1,2009090315,3.9,SPZ
2009,9,4,0,7.1,6.4,1013.3,80.8,2009090400,6.2,LGR
2009,9,4,6,2.1,11.4,1009.5,83.2,2009090406,2.9,SPZ
2009,9,4,15,9.8,12.4,1008.8,88,2009090415,5.7,LGR
2009,9,4,21,7.6,6.7,1012.9,73.9,2009090421,2.8,SPZ
2009,9,5,6,7.9,3.9,1017.6,37.3,2009090506,3.6,LGR
2009,9,5,12,7.8,9.8,1019.8,43.5,2009090512,3.3,SPZ
2009,9,5,21,3.5,3.7,1023.4,77.8,2009090521,1,LGR
2009,9,6,3,4.3,1.9,1026.8,71.6,2009090603,2.4,SPZ
2009,9,6,12,5.2,8.3,1024.3,51.2,2009090612,2.6,LGR
2009,9,6,18,6.2,9.1,1024.6,61.8,2009090618,3.1,SPZ
